sep= 
Time [s]	f1 [Hz]	f3 [Hz]	f5 [Hz]	f7 [Hz]	f9 [Hz]	f11 [Hz]	f13 [Hz]	D1 [ppm]	D3 [ppm]	D5 [ppm]	D7 [ppm]	D9 [ppm]	D11 [ppm]	D13 [ppm]
12880,3926	-165,8466	-109,0619	-102,4372	-98,4136	-95,1843	-92,7526	-91,2968	8,3485	8,9828	8,9810	8,4921	8,0006	8,1953	7,6574
12885,0570	-165,8491	-109,0382	-102,2197	-98,3940	-95,2069	-92,8251	-91,3494	8,3330	8,9880	9,0279	8,5016	7,9830	8,1904	7,6924
12890,0009	-165,8820	-109,0948	-102,3070	-98,4366	-95,1763	-92,7616	-91,3650	8,3040	8,9941	9,0044	8,4873	7,9804	8,1889	7,6852
12894,6087	-165,9476	-109,0423	-102,3614	-98,3136	-95,1490	-92,7968	-91,1798	8,2972	8,9911	9,0067	8,4998	7,9936	8,1605	7,6340
12899,2083	-165,9810	-109,0194	-102,4348	-98,4798	-95,2165	-92,8743	-91,2566	8,2884	9,0073	9,0146	8,4747	7,9859	8,1527	7,6018
12903,8291	-165,9704	-109,0212	-102,3254	-98,4234	-95,1982	-92,7850	-91,3185	8,2708	9,0141	8,9900	8,5027	7,9569	8,1576	7,6790
12908,7597	-165,9677	-108,9805	-102,3800	-98,4107	-95,2368	-92,7687	-91,2735	8,2629	9,0094	8,9723	8,4719	7,9717	8,1628	7,6648
12913,3346	-166,0541	-109,0574	-102,2472	-98,3949	-95,1617	-92,8163	-91,1923	8,2620	9,0049	8,9899	8,4809	7,9973	8,1242	7,6602
12917,9731	-166,0688	-109,0295	-102,3576	-98,4011	-95,1942	-92,7090	-92,3015	8,2538	9,0064	8,9815	8,5210	7,9866	8,1681	7,7004
12923,4609	-166,0450	-109,1672	-102,2883	-98,4430	-95,2229	-92,7590	-91,1879	8,2366	8,9926	8,9935	8,4677	7,9979	8,2017	7,6688
12928,1009	-166,1042	-109,1328	-102,3155	-98,4532	-95,2522	-92,6846	-91,4169	8,2246	8,9860	9,0024	8,4876	7,9738	8,1445	7,7079
12932,9866	-166,0933	-109,0377	-102,2797	-98,5010	-95,3106	-92,8893	-91,2241	8,2217	8,9839	9,0212	8,4933	7,9885	8,1585	7,6777
12937,6865	-166,1735	-109,0436	-102,3719	-98,3683	-95,2579	-92,6766	-91,1649	8,2145	8,9805	9,0395	8,5112	7,9740	8,1496	7,6532
12942,3001	-166,1665	-109,0889	-102,2902	-98,4707	-95,2800	-93,7479	-91,8029	8,2229	8,9609	8,9519	8,4767	7,9962	8,2009	7,6718
12947,1733	-166,1699	-109,0186	-102,4478	-98,4623	-95,1766	-92,8181	-91,3993	8,2079	8,9857	8,9920	8,4833	7,9587	8,2006	7,6728
12951,7522	-166,2668	-109,0906	-102,3029	-98,5136	-95,2831	-92,8049	-91,3760	8,2026	8,9877	8,9967	8,4882	7,9811	8,1911	7,6426
12956,6850	-166,2076	-109,0416	-102,4550	-98,4290	-95,2428	-92,7848	-91,2762	8,1818	8,9657	8,9464	8,4852	7,9562	8,1800	7,6403
12961,3295	-166,2335	-108,9718	-102,3047	-98,4762	-95,2413	-92,9136	-91,3903	8,1867	8,9634	9,0172	8,4972	7,9888	8,1749	7,6637
12965,9410	-166,2217	-109,1780	-102,3984	-98,4562	-95,2160	-92,7950	-91,1707	8,1820	9,0129	9,0036	8,4748	7,9882	8,1822	7,6780
12970,5464	-166,2914	-109,1272	-102,4696	-98,4783	-95,0867	-92,7713	-91,3618	8,1947	9,0046	8,9445	8,4821	7,9713	8,1614	7,6572
12975,1413	-166,2471	-109,1356	-102,4317	-98,4024	-95,1418	-92,8383	-91,3317	8,1752	9,0029	8,9716	8,4796	7,9852	8,2077	7,6205
12979,7924	-166,3164	-109,1490	-102,4252	-98,6001	-95,2968	-92,8223	-91,2422	8,1550	9,0013	9,0070	8,4752	7,9588	8,1860	7,6533
12984,4794	-166,3025	-109,0648	-102,3010	-98,5690	-95,2687	-92,7939	-91,1731	8,1425	8,9919	8,9792	8,5058	7,9576	8,1838	7,6356
12989,1232	-166,2999	-109,0282	-102,3708	-98,5908	-95,3082	-92,9120	-91,3111	8,1602	8,9651	8,9745	8,5042	8,0055	8,1646	7,6385
12993,8278	-166,0573	-109,0444	-102,4431	-98,4778	-95,2049	-92,8329	-91,2594	8,2978	8,9866	8,9920	8,4774	7,9917	8,1569	7,6783
12998,8051	-165,7581	-108,9365	-102,2256	-98,4091	-95,1199	-92,7436	-91,1201	8,3602	8,9739	8,9611	8,4805	7,9986	8,1337	7,6649
13003,4758	-165,7599	-109,0509	-102,2590	-98,3697	-95,1566	-92,7343	-91,1115	8,3929	8,9339	8,9873	8,4673	7,9891	8,1359	7,6681
13008,1692	-165,6919	-108,9472	-102,2219	-98,3489	-95,1798	-92,7411	-91,1957	8,3713	8,9327	8,9888	8,4900	7,9863	8,1233	7,6203
13012,7758	-165,6914	-109,0239	-102,2646	-98,3733	-95,1302	-92,6885	-91,1206	8,3604	8,9969	8,9793	8,4685	7,9864	8,1224	7,6445
13017,3832	-165,5678	-109,0772	-102,0466	-98,3957	-95,1304	-92,7902	-91,2742	8,4163	8,9547	9,0141	8,4721	7,9714	8,1837	7,6286
13022,1832	-165,5673	-108,9995	-102,4102	-98,3566	-95,0557	-92,7388	-91,1401	8,4275	8,9475	9,0362	8,4643	7,9469	8,1258	7,6340
13026,7690	-165,5410	-108,9531	-102,4222	-98,3559	-95,0319	-92,7220	-91,1190	8,4154	8,9675	8,9561	8,4607	7,9647	8,1604	7,6318
13031,3314	-165,5742	-109,0119	-102,3244	-99,1013	-95,5453	-92,9614	-91,2551	8,4399	9,0019	8,9680	8,4593	7,9735	8,1864	7,6194
13036,7376	-165,5913	-108,9130	-102,3093	-98,3629	-95,1015	-92,7768	-91,2121	8,3992	8,9172	9,0212	8,4707	7,9605	8,1560	7,6571
13041,4567	-165,6288	-109,0264	-102,3410	-98,3990	-95,1996	-92,8178	-91,2511	8,3952	8,9965	9,0142	8,4400	7,9859	8,1273	7,6729
13046,2232	-165,6750	-108,9509	-102,2889	-98,4202	-95,2761	-92,6988	-91,1685	8,3818	8,9873	8,9767	8,4707	7,9587	8,1430	7,6341
13050,9112	-165,6821	-108,9484	-102,2849	-98,4333	-95,1314	-92,8623	-91,1808	8,3745	8,9392	8,9938	8,4804	7,9785	8,1635	7,6282
13055,5670	-165,7340	-109,0388	-102,3192	-98,3472	-95,1425	-92,7198	-91,1417	8,3663	8,9910	8,9525	8,4615	7,9948	8,1640	7,6442
13060,2354	-165,7646	-109,0831	-102,3135	-98,3730	-95,2259	-92,9081	-91,2544	8,3506	8,9688	8,9965	8,4421	7,9526	8,1573	7,6518
13064,9723	-165,8279	-109,0841	-102,2392	-98,3441	-95,1201	-92,6581	-91,0217	8,3117	8,9507	8,9866	8,4887	7,9639	8,1574	7,6242
13069,5512	-165,8320	-109,0479	-102,2869	-98,3940	-95,1899	-92,7035	-91,1006	8,3167	8,9787	9,0067	8,4825	7,9696	8,1723	7,6592
13074,1452	-165,8978	-108,9925	-102,3441	-98,4019	-95,1661	-92,7132	-91,1666	8,3016	8,9559	9,0298	8,4883	7,9711	8,1810	7,6373
13078,7041	-165,8879	-109,0559	-102,4120	-98,4591	-95,1180	-92,6806	-91,2380	8,2971	8,9974	8,9507	8,4786	8,0143	8,1224	7,6188
13083,2878	-165,9741	-108,9443	-102,2903	-98,4516	-95,0717	-92,7112	-91,2908	8,3044	8,9809	8,9679	8,4855	7,9555	8,1615	7,6709
13087,9399	-165,9855	-108,9606	-102,2188	-98,3584	-95,1225	-92,7513	-91,2756	8,2975	8,9804	8,9834	8,4787	7,9781	8,1540	7,6079
13092,5552	-165,9976	-108,9730	-102,2460	-98,4432	-95,1403	-92,7208	-91,0356	8,2809	8,9869	8,9668	8,4662	7,9853	8,1596	7,6753
13097,3354	-166,0400	-109,0107	-102,2804	-98,3006	-96,3909	-93,4301	-91,5100	8,2681	8,9764	8,9814	8,4772	8,0099	8,1327	7,6395
13102,8032	-166,0475	-109,0017	-102,2959	-98,3592	-95,0890	-92,8106	-91,2633	8,2717	8,9923	8,9545	8,4747	7,9736	8,1695	7,6535
13107,5916	-166,0511	-109,0101	-102,2364	-98,3852	-95,2205	-92,7930	-91,1141	8,2508	8,9509	8,9652	8,4775	7,9667	8,1398	7,6516
13112,5947	-166,1364	-109,0795	-102,3376	-98,4476	-95,2228	-92,8708	-91,2570	8,2269	8,9827	8,9582	8,4819	7,9710	8,1580	7,6540
13117,2904	-166,1033	-108,9396	-102,3345	-98,4294	-95,2002	-92,6950	-91,1311	8,2228	8,9502	8,9802	8,4630	7,9896	8,1855	7,6484
13121,9411	-166,1595	-109,0173	-102,3144	-98,5264	-95,2610	-93,8712	-92,0122	8,2318	8,9527	9,0231	8,4773	7,9937	8,1726	7,6537
13127,2181	-166,1471	-108,9435	-102,2381	-98,3838	-95,1679	-92,8081	-91,2260	8,1960	8,9561	8,9948	8,4761	7,9719	8,1467	7,6440
13131,7997	-166,1618	-108,9682	-102,3783	-98,3136	-95,1494	-92,7620	-91,3099	8,1917	8,9867	9,0251	8,4732	7,9526	8,1757	7,6540
13136,5197	-166,1943	-108,9960	-102,2594	-98,3782	-95,1681	-92,7624	-91,2215	8,2023	8,9726	8,9888	8,4758	7,9759	8,1816	7,6587
13141,1006	-166,1702	-108,8807	-102,2527	-98,3980	-95,0976	-92,7793	-91,2298	8,1675	8,9745	8,9850	8,4721	7,9773	8,1447	7,6490
13145,6790	-166,1857	-109,0091	-102,2610	-98,3732	-95,2413	-92,7746	-91,2404	8,1567	8,9952	8,9459	8,4705	7,9647	8,1834	7,6805
13150,2818	-166,2339	-109,1242	-102,1708	-98,4012	-95,0712	-92,7038	-91,1928	8,1594	8,9523	8,9549	8,4837	7,9601	8,1331	7,6272
13154,8388	-166,2540	-108,9908	-102,3228	-98,3669	-95,1406	-92,7335	-91,1905	8,1574	8,9324	8,9646	8,4619	7,9927	8,1352	7,6278
13159,4321	-166,2348	-108,8930	-102,3233	-98,4082	-95,2487	-92,8469	-91,2990	8,1733	8,9845	8,9495	8,4839	7,9770	8,1453	7,6452
13164,0750	-166,2842	-109,0149	-102,2260	-98,4005	-95,2255	-92,7679	-91,1126	8,1370	9,0073	9,0032	8,4577	7,9898	8,1557	7,7022
13169,0438	-166,2595	-109,1357	-102,2738	-98,4225	-95,2151	-92,8362	-91,1263	8,1491	8,9784	8,9677	8,4869	7,9733	8,1811	7,6821
13174,1716	-166,2915	-109,0354	-102,3089	-98,3773	-95,1676	-92,7221	-91,1596	8,1432	8,9687	8,9793	8,4635	7,9754	8,1679	7,6238
13178,9540	-166,3044	-109,0509	-102,3819	-98,3909	-95,2488	-92,8728	-91,2202	8,1234	8,9526	9,0036	8,4878	7,9701	8,1729	7,6514
13183,6175	-166,3022	-108,9817	-102,3090	-98,4133	-95,2350	-92,7820	-91,3457	8,1365	8,9896	8,9971	8,4774	7,9568	8,1510	7,6974
13188,3205	-166,3014	-109,0187	-102,2643	-98,4435	-95,1752	-92,8155	-91,2584	8,1224	8,9490	8,9787	8,4790	7,9526	8,1321	7,6980
13192,9225	-166,3551	-108,9660	-102,3562	-98,3856	-96,4516	-93,2948	-91,6529	8,1139	8,9659	9,0040	8,4686	7,9948	8,1699	7,6677
13198,2993	-166,3403	-109,0292	-102,4698	-98,4098	-95,1003	-92,7313	-91,1061	8,0992	8,9586	9,0125	8,4908	7,9537	8,1402	7,6490
13203,0849	-166,4086	-109,0263	-102,2667	-98,4457	-95,2092	-92,6014	-91,1936	8,1058	8,9694	8,9919	8,5019	7,9812	8,1390	7,6240
13207,6867	-166,3244	-108,9552	-102,3547	-98,4165	-95,2289	-92,7344	-91,2402	8,0989	8,9844	8,9320	8,4948	7,9747	8,1412	7,6339
13212,2634	-166,3095	-108,9596	-102,2697	-98,4615	-95,1802	-92,8027	-91,1917	8,1183	8,9762	8,9876	8,4561	7,9693	8,1679	7,6340
13217,0566	-166,2415	-108,9229	-102,2162	-98,3654	-96,3647	-93,3257	-91,6215	8,1537	8,9596	8,9538	8,4816	7,9917	8,1706	7,6164
13222,3075	-166,2671	-108,8780	-102,2391	-98,3788	-95,1346	-92,7460	-91,3900	8,1433	8,9573	8,9818	8,4649	7,9586	8,1587	7,6576
13226,9498	-166,2147	-108,9824	-102,2354	-98,4243	-95,1820	-92,6905	-92,0993	8,1345	8,9569	8,9999	8,4637	7,9692	8,1392	7,6431
13231,7869	-166,0977	-108,9528	-102,2472	-98,4474	-95,1389	-92,7742	-91,1369	8,1985	8,9728	8,9554	8,4735	7,9628	8,1605	7,6725
13236,4520	-166,1212	-108,9912	-102,1875	-98,4703	-95,1301	-92,6550	-91,1612	8,2228	8,9647	8,9830	8,4845	7,9662	8,1799	7,6585
13241,1240	-166,0405	-109,0668	-102,2492	-98,4379	-95,1456	-92,7086	-91,2964	8,2107	8,9318	8,9728	8,4586	7,9528	8,1549	7,6138
13246,0989	-166,1510	-108,9877	-102,1097	-98,3979	-95,1234	-92,6623	-91,2254	8,1995	8,9632	9,0113	8,4871	7,9760	8,1613	7,6507
13250,7058	-166,1090	-108,9391	-102,3615	-98,3393	-95,1439	-92,7894	-91,1563	8,1886	8,9858	8,9578	8,4715	7,9833	8,1686	7,6669
13255,3521	-166,1447	-108,9413	-102,3345	-98,3138	-95,1421	-92,7957	-91,1635	8,2024	8,9929	8,9958	8,4647	7,9819	8,1346	7,6446
13259,9496	-166,2010	-108,9594	-102,3128	-98,3406	-95,1995	-92,7247	-91,0424	8,1794	8,9635	8,9649	8,4831	7,9745	8,1338	7,6593
13264,5266	-166,2245	-108,9839	-102,2527	-98,3113	-95,2022	-92,7957	-91,2329	8,1839	8,9620	8,9832	8,4944	8,0028	8,1402	7,6250
13269,1370	-166,2494	-108,9114	-102,2921	-98,3972	-95,1160	-92,6558	-91,1090	8,1952	8,9667	9,0521	8,4849	8,0018	8,1521	7,6059
13274,1738	-166,2017	-109,0397	-102,3382	-98,3895	-95,1446	-92,7317	-91,2331	8,1869	8,9393	8,9476	8,4731	7,9996	8,1766	7,6413
13278,7985	-166,2377	-108,9919	-102,2027	-98,4233	-96,3710	-93,4228	-91,5918	8,1803	8,9998	8,9896	8,4899	7,9994	8,1690	7,6723
13284,2566	-166,2293	-108,9255	-102,2122	-98,3544	-95,1794	-92,7476	-91,2751	8,1646	9,0020	8,9784	8,4788	7,9423	8,1827	7,6342
13289,1055	-166,2580	-108,9833	-102,3153	-98,4352	-95,2280	-92,7411	-91,2605	8,1609	8,9681	8,9923	8,4428	7,9720	8,1384	7,6476
13293,7999	-166,2789	-108,9264	-102,3311	-98,4609	-95,2034	-92,7749	-92,1752	8,1583	9,0170	8,9204	8,4676	7,9752	8,1505	7,6121
13299,1371	-166,2718	-108,9245	-102,3668	-98,2952	-95,1686	-92,7552	-91,1777	8,1546	9,0239	8,9266	8,4770	7,9583	8,1685	7,6557
13303,8140	-166,2780	-109,0429	-102,1759	-98,3756	-95,2553	-92,7304	-91,2155	8,1479	9,0009	8,9648	8,4883	7,9696	8,1392	7,6823
13308,5212	-166,2504	-108,8979	-102,3075	-98,3844	-95,1019	-93,9571	-91,7873	8,1540	8,9648	8,9811	8,4726	7,9581	8,1502	7,6935
13313,7893	-166,3252	-108,9093	-102,2844	-98,3578	-95,1207	-92,7213	-91,2141	8,1244	8,9785	8,9944	8,4542	7,9563	8,1360	7,6452
13318,3870	-166,2492	-108,9808	-102,3239	-98,3852	-95,0791	-92,7960	-91,0389	8,1242	8,9539	9,0142	8,5052	7,9648	8,1529	7,5846
13323,2094	-166,2685	-108,9709	-102,2172	-98,3278	-95,1516	-92,8113	-91,1244	8,1443	8,9762	9,0575	8,4797	7,9661	8,1533	7,6108
13327,8118	-166,2753	-108,9548	-102,2576	-98,4008	-95,1246	-92,7636	-91,1546	8,1229	8,9702	8,9919	8,4496	7,9650	8,1525	7,6433
13332,3862	-166,2844	-108,9384	-102,3396	-98,3959	-95,0951	-92,7141	-91,2002	8,1116	8,9517	8,9698	8,4485	7,9721	8,1491	7,6380
13337,0172	-166,3534	-108,8991	-102,1918	-98,3714	-95,1416	-92,6801	-91,3949	8,0936	8,9638	9,0122	8,4753	7,9716	8,1513	7,6343
13341,6288	-166,2921	-108,8390	-102,2522	-98,4019	-95,1767	-92,6672	-91,1578	8,1029	9,0042	8,9917	8,4780	7,9613	8,1408	7,6493
13346,2920	-166,3062	-108,8765	-102,3136	-98,4263	-95,2154	-92,7063	-91,2325	8,0921	8,9473	8,9523	8,4587	7,9604	8,1548	7,6619
13350,9622	-166,3756	-108,9497	-102,2203	-98,3758	-95,2632	-92,8051	-91,3309	8,0870	8,9376	8,9773	8,4708	7,9846	8,1578	7,6409
13355,6669	-166,3967	-108,9285	-102,1847	-98,3755	-95,1798	-92,6653	-91,2034	8,0921	8,9606	8,9634	8,4728	7,9891	8,1679	7,6787
13360,3087	-166,4209	-108,9403	-102,2916	-98,4205	-95,2618	-92,7072	-91,1584	8,0749	8,9672	8,9764	8,4672	7,9715	8,1539	7,6393
13364,9734	-166,4385	-108,8780	-102,3358	-98,3794	-95,2865	-92,7090	-91,2886	8,0547	8,9588	8,9859	8,4752	7,9695	8,1470	7,6235
13369,6685	-166,4994	-108,9406	-102,1396	-98,3275	-95,1344	-92,6718	-91,1373	8,0425	8,9846	8,9736	8,4820	7,9685	8,1528	7,6349
13374,2905	-166,4879	-108,9321	-102,2905	-98,3831	-95,2216	-92,8162	-91,3633	8,0279	8,9670	8,9587	8,4767	7,9487	8,1544	7,6388
13378,9044	-166,5732	-108,9893	-102,4002	-98,4182	-95,1386	-92,7202	-91,1917	8,0368	8,9810	9,0285	8,4832	7,9584	8,1566	7,6200
13383,5239	-166,5573	-108,9729	-102,2858	-98,4004	-95,1687	-92,7997	-91,1419	7,9974	8,9681	9,0025	8,4687	7,9794	8,1641	7,6381
13388,1399	-166,6383	-108,8852	-102,2462	-98,3343	-95,1879	-92,7539	-91,2507	8,0102	8,9539	8,9995	8,4502	7,9731	8,1564	7,6680
13392,6932	-166,6069	-108,9841	-102,2645	-98,4390	-95,2819	-92,7582	-91,5375	8,0120	8,9396	8,9701	8,4704	7,9522	8,1554	7,6609
13397,3304	-168,1113	-109,1114	-102,5854	-98,6257	-95,4466	-93,0214	-91,4288	6,3949	8,9943	8,9836	8,4719	7,9404	8,1674	7,6549
13401,9587	-168,1959	-109,0430	-102,5090	-98,6132	-95,4497	-93,0894	-91,5694	6,2922	8,9592	8,9892	8,4497	7,9376	8,1661	7,6349
13406,6399	-166,8081	-108,9718	-102,3109	-98,4328	-95,2265	-92,7401	-91,3154	7,8921	8,9630	8,9747	8,5077	7,9747	8,1522	7,6529
13411,2788	-166,0126	-109,0230	-102,3306	-98,3530	-95,1512	-92,7484	-91,2936	8,2265	8,9687	9,0012	8,5082	7,9742	8,1518	7,6248
13415,9257	-165,9143	-109,0175	-102,2796	-98,4836	-95,1633	-92,7596	-91,2136	8,2443	8,9515	8,9984	8,4590	7,9607	8,1559	7,6240
13420,5946	-165,8094	-108,7825	-102,2865	-98,3739	-95,1532	-92,6503	-91,1725	8,2597	8,9904	8,9883	8,4910	7,9423	8,1763	7,6423
13425,0814	-165,9737	-108,9522	-102,2432	-98,2946	-95,0277	-92,6470	-91,2005	8,2557	8,9675	8,9937	8,4756	7,9600	8,1630	7,6329
13429,9716	-165,8423	-108,8813	-102,2569	-98,3332	-95,0917	-92,7425	-91,2384	8,2272	8,9535	8,9537	8,4451	7,9659	8,1565	7,6287
13434,5919	-166,1470	-108,6888	-102,1727	-98,1688	-95,0018	-92,5520	-91,4347	7,6790	8,9162	8,9554	8,4454	7,9551	8,1360	7,5918
13439,2640	-166,5465	-108,3667	-101,7115	-97,9092	-94,7205	-92,3118	-90,6428	7,2760	8,7147	8,7984	8,3315	7,8325	8,0098	7,4887
13443,8367	-163,2655	-107,8754	-101,1305	-97,4105	-94,2147	-91,7690	-90,2733	8,2245	8,5319	8,5277	8,1049	7,6528	7,8338	7,3180
13448,4306	-158,3457	-107,1949	-100,3122	-96,7182	-93,4350	-91,1503	-89,7656	10,0594	8,3150	8,2508	7,8658	7,4518	7,6459	7,1468
13453,0101	-153,9339	-106,7605	-99,9907	-96,3497	-93,0799	-90,9456	-89,5783	12,8904	8,1920	8,0967	7,7726	7,3779	7,6211	7,1726
13457,5731	-149,2599	-106,5534	-99,7499	-96,2160	-92,8343	-90,8017	-89,5868	13,6773	8,2617	8,1223	7,8093	7,4879	7,7227	7,2516
13462,4339	-147,3998	-106,5458	-99,7711	-96,0920	-92,8213	-90,6004	-89,2657	13,6705	8,4130	8,2630	7,9571	7,6146	7,8699	7,3454
13467,2688	-147,7527	-106,5877	-99,7708	-95,9846	-92,6841	-90,4181	-89,1589	13,6282	8,5761	8,4306	8,1009	7,7414	8,0022	7,4970
13472,3423	-148,6054	-106,6168	-99,6967	-95,8257	-92,2499	-90,0932	-88,8398	13,9144	8,7973	8,5795	8,2497	7,8391	8,0736	7,5775
13477,2132	-149,0962	-106,5276	-99,5490	-95,6945	-92,1386	-89,9960	-88,5523	14,2924	8,9403	8,6652	8,3306	7,8969	8,1376	7,6452
13481,8833	-149,4652	-106,5153	-99,4338	-95,5565	-91,9793	-89,6842	-88,3680	14,5957	9,0228	8,7281	8,3521	7,9607	8,1577	7,6449
13486,5325	-149,5315	-106,3120	-99,2648	-95,3920	-91,7340	-89,6934	-88,2673	14,7853	9,0542	8,7874	8,4017	7,9642	8,1768	7,6745
13491,0971	-149,6916	-106,3048	-99,1747	-95,1893	-91,6296	-89,5160	-88,1224	14,9270	9,0860	8,7945	8,4414	7,9830	8,1611	7,6774
13495,6846	-149,6393	-106,1474	-99,0541	-95,0975	-91,4775	-89,2933	-87,9627	14,9691	9,1574	8,7983	8,4576	7,9820	8,2076	7,6874
13500,2673	-149,6569	-106,0084	-98,9277	-95,0715	-91,4781	-89,2149	-88,0058	14,9843	9,1178	8,8087	8,4476	7,9811	8,2058	7,6904
13504,8410	-149,6326	-105,9534	-98,8248	-94,8655	-91,4456	-89,1387	-87,7343	14,9970	9,1175	8,7899	8,3954	7,9899	8,1599	7,6676
13509,8161	-149,6174	-105,9617	-98,7527	-94,9303	-91,2763	-89,1221	-87,9825	14,9896	9,1266	8,7945	8,4363	8,0336	8,1864	7,6818
13514,3868	-149,5804	-105,7661	-98,6895	-94,8141	-91,1378	-88,9761	-87,7038	14,9878	9,1659	8,8089	8,4008	7,9812	8,2055	7,7118
13519,0637	-149,4772	-105,7340	-98,5870	-94,7282	-91,1673	-88,9177	-88,6310	14,9888	9,1705	8,8032	8,4712	7,9852	8,1957	7,7520
13524,0560	-149,4890	-105,6342	-98,5583	-94,4945	-90,9959	-88,8171	-87,6008	15,0170	9,1685	8,8546	8,4620	7,9840	8,1889	7,7136
13528,7410	-149,4788	-105,6537	-98,4719	-94,4857	-90,8751	-88,7093	-87,4165	15,0245	9,2184	8,8512	8,4849	8,0353	8,1796	7,6848
13533,5080	-149,4713	-105,5685	-98,3188	-94,4985	-90,8427	-88,6912	-87,3009	15,0556	9,2051	8,8611	8,4603	8,0407	8,2316	7,6913
13538,1673	-149,4437	-105,4609	-98,3723	-94,3561	-90,7632	-88,6746	-87,3249	15,0866	9,2253	8,8612	8,4963	8,0495	8,2631	7,7001
13542,8454	-149,4530	-105,5073	-98,3259	-94,3674	-90,5876	-88,3278	-87,1667	15,1150	9,2312	8,8872	8,5002	8,0262	8,2522	7,7016
13547,4760	-149,4131	-105,2542	-98,1718	-94,1922	-90,5745	-88,3501	-87,0630	15,1416	9,3212	8,8844	8,4990	8,0557	8,2867	7,7629
13552,0765	-149,4538	-105,3205	-98,0994	-94,0935	-91,8593	-88,9880	-87,3646	15,1727	9,2835	8,9231	8,5412	8,0978	8,2557	7,7356
13557,4166	-149,4256	-105,1296	-97,9966	-93,9938	-90,3113	-88,1859	-86,9408	15,1862	9,3344	8,9516	8,5572	8,0551	8,2592	7,7727
13562,1450	-149,4321	-105,1463	-97,8951	-93,8618	-90,2695	-88,0592	-86,8830	15,2108	9,3184	8,9597	8,5628	8,0942	8,2558	7,7668
13566,9560	-149,3747	-105,0745	-97,8941	-93,8608	-90,1695	-88,0376	-86,7890	15,2532	9,3786	8,9593	8,5743	8,0919	8,2549	7,7997
13571,5109	-149,3940	-105,0267	-97,8201	-93,8033	-90,1297	-88,0131	-86,9202	15,2548	9,3784	8,9795	8,5838	8,0773	8,2411	7,6936
13576,2333	-149,3657	-104,9857	-97,7392	-93,7259	-90,1809	-87,9092	-86,5901	15,2778	9,3714	8,9892	8,5742	8,0848	8,2627	7,7591
13580,8494	-149,3210	-104,8313	-97,6256	-93,6095	-89,9870	-87,8253	-86,4172	15,3024	9,3831	8,9901	8,5995	8,0649	8,2499	7,7674
13585,5214	-149,2782	-104,8868	-97,5536	-93,5812	-89,9320	-87,7904	-86,4686	15,3108	9,4331	8,9883	8,5804	8,0784	8,2435	7,7165
13590,2028	-149,2018	-104,7051	-97,5209	-93,5010	-89,8629	-87,6563	-86,4070	15,3347	9,3821	8,9914	8,5925	8,0923	8,2624	7,7539
13595,1458	-149,1902	-104,5721	-97,4152	-93,4640	-89,7605	-87,5524	-86,2167	15,3202	9,4265	9,0123	8,5672	8,0644	8,2623	7,7539
13599,7884	-149,1292	-104,5532	-97,2644	-93,2765	-90,2966	-87,8214	-86,3558	15,3157	9,4211	9,0086	8,5833	8,1037	8,2478	7,7421
13604,6346	-149,0371	-104,4205	-97,1835	-93,2551	-89,6818	-87,3099	-87,0545	15,3256	9,4358	9,0206	8,5840	8,1004	8,2714	7,7792
13610,0639	-148,9895	-104,4409	-97,0861	-93,0838	-89,5751	-87,3651	-85,9473	15,3395	9,4365	9,0109	8,5817	8,0777	8,2815	7,7193
13614,7962	-148,9768	-104,3204	-96,9716	-93,0306	-89,5062	-88,3264	-86,6611	15,3500	9,4518	9,0058	8,5764	8,0682	8,2455	7,7482
13619,9929	-148,8976	-104,2646	-96,8904	-93,0146	-90,4945	-87,7434	-86,2661	15,3736	9,4260	9,0097	8,5557	8,0995	8,2256	7,7350
13625,2692	-148,8317	-104,1478	-96,7954	-92,8267	-89,2200	-87,0294	-85,9480	15,3692	9,4124	9,0192	8,5729	8,0786	8,2676	7,7263
13629,9368	-148,7974	-104,0579	-96,7866	-92,8148	-89,3568	-86,9876	-85,6138	15,3788	9,4567	9,0147	8,5727	8,0800	8,2681	7,6936
13634,5422	-148,6505	-103,9573	-96,6914	-92,6968	-89,0747	-86,7843	-85,4981	15,3747	9,4297	9,0175	8,5748	8,0490	8,2888	7,6758
13639,1319	-148,6051	-103,8138	-96,6018	-92,5856	-89,1250	-86,6632	-85,5500	15,3757	9,4399	9,0051	8,5517	8,0415	8,2575	7,6896
13643,8386	-148,5502	-103,8201	-96,4606	-92,4834	-88,9395	-86,8426	-85,4781	15,3556	9,4641	8,9937	8,5594	8,0574	8,2374	7,6814
13648,8353	-148,4924	-103,6636	-96,3553	-92,4372	-88,8983	-86,7010	-85,3137	15,3612	9,4885	8,9868	8,5624	8,0601	8,2372	7,6688
13653,4644	-148,4098	-103,6140	-96,3168	-92,3701	-88,8572	-86,5729	-85,3120	15,3499	9,4089	8,9773	8,5752	8,0435	8,1660	7,7040
13658,2071	-148,3196	-103,5469	-96,1996	-92,2617	-88,6829	-86,4831	-85,1293	15,3370	9,4227	8,9669	8,5348	8,0342	8,1872	7,6756
13662,9291	-148,2409	-103,4346	-96,0970	-92,2474	-88,5496	-86,4279	-85,2614	15,3181	9,4343	8,9832	8,5320	8,0201	8,1865	7,6300
13667,6201	-148,1006	-103,2608	-95,9747	-92,0939	-88,5627	-86,3545	-85,0373	15,3177	9,4011	8,9702	8,4981	7,9941	8,1765	7,6175
